"","control1","date","year","month","station","location","surtemp","bottemp","sursal","botsal","surdo","botdo","american.shad.JAI","alewife.JAI","blueback.herring.JAI","hickory.shad.JAI"
"1668","7901012",1979-07-05,1979,7,"48S","208000500",27,27,0,0,NA,NA,0,1,53,0
"1669","7901014",1979-07-05,1979,7,"127S","200070000",25,25,0,0,NA,NA,0,0,0,0
"1670","7901017",1979-07-05,1979,7,"128S","209000000",27,27,0,0,NA,NA,0,3,30,0
"1671","7901018",1979-07-05,1979,7,"46S","200020000",25,25,0,0,NA,NA,3,0,6,0
"1672","7901019",1979-07-05,1979,7,"47S","208000200",25,25,0,0,NA,NA,0,2,0,0
"1673","7901027",1979-08-10,1979,8,"128S","209000000",29,29,0.1,0.1,NA,NA,0,2,29,0
"1674","7901028",1979-08-07,1979,8,"39S","206000000",33.5,33.5,0,0,NA,NA,0,0,0,0
"1675","7901037",1979-08-13,1979,8,"48S","208000500",28,28,0,0,NA,NA,2,0,6,0
"1676","7901038",1979-08-10,1979,8,"47S","208000200",20.3,20,0,0,NA,NA,1,0,3,0
"1677","7901039",1979-08-10,1979,8,"46S","200020000",30,30,0.1,0.1,NA,NA,0,4,136,0
"1678","7901044",1979-08-09,1979,8,"127S","200070000",30.1,30.1,0.1,0.1,NA,NA,0,3,18,0
"1679","7901046",1979-08-10,1979,8,"126S","200090000",28,28,0.1,0.1,NA,NA,0,6,20,0
"1680","7901051",1979-09-10,1979,9,"47S","208000200",24,24,0.1,0.1,NA,NA,2,10,924,0
"1681","7901055",1979-10-08,1979,10,"127S","200070000",20,20,0.1,0.1,NA,NA,0,0,0,0
"1682","7901064",1979-08-30,1979,8,"39S","206000000",28.2,28.2,0.5,0.5,NA,NA,0,0,10,0
"1683","7901073",1979-09-10,1979,9,"128S","209000000",25.5,25.5,0.1,0.1,NA,NA,0,0,0,0
"1684","7901074",1979-09-10,1979,9,"126S","200090000",27,27,0.1,0.1,NA,NA,0,0,0,0
"1685","7901082",1979-09-10,1979,9,"46S","200020000",25.5,25.5,0.1,0.1,NA,NA,4,1,912,0
"1686","7901101",1979-10-24,1979,10,"128S","209000000",19,19,0,0,NA,NA,0,0,12,0
"1687","7901102",1979-10-26,1979,10,"127S","200070000",18,18,0.1,0.1,NA,NA,0,0,1,0
"1688","7901103",1979-10-24,1979,10,"126S","200090000",21,21,0,0,NA,NA,0,0,0,0
"1689","7901105",1979-10-24,1979,10,"47S","208000200",18,18,0,0,NA,NA,0,0,1,0
"1690","7901115",1979-10-12,1979,10,"39S","206000000",16.7,16.7,0,0,NA,NA,0,1,1,0
"1691","7901116",1979-10-24,1979,10,"46S","200020000",18,18,0,0,NA,NA,0,0,12,0
"1692","7901117",1979-10-23,1979,10,"48S","208000500",17,17,0,0,NA,NA,0,0,0,0
"1693","8000001",1980-06-04,1980,6,"84S","213010000",27.1,27.1,0.2,0.2,NA,NA,0,4,374,0
"1694","8000003",1980-06-04,1980,6,"130S","200080000",28.2,28.2,0.1,0.1,NA,NA,0,5,87,0
"1695","8000012",1980-07-10,1980,7,"84S","213010000",26.9,26.9,0.4,0.4,NA,NA,0,0,0,0
"1696","8000016",1980-07-18,1980,7,"130S","200080000",29.5,NA,0,NA,NA,NA,0,59,1,0
"1697","8000023",1980-08-08,1980,8,"84S","213010000",30.4,NA,0.4,NA,NA,NA,0,0,0,0
"1698","8000027",1980-08-08,1980,8,"130S","200080000",32,32,1,1,NA,NA,0,4,13,0
"1699","8000034",1980-09-02,1980,9,"84S","213010000",29.1,27.1,0.6,0.6,NA,NA,0,0,0,0
"1700","8000051",1980-08-27,1980,8,"130S","200080000",30,30,1,1,NA,NA,0,12,8,0
"1701","8000063",1980-10-10,1980,10,"84S","213010000",21.2,NA,2.1,NA,NA,NA,0,0,0,0
"1702","8000067",1980-10-20,1980,10,"130S","200080000",20,20,0.1,0.1,NA,NA,0,17,95,0
"1703","8000074",1980-11-07,1980,11,"84S","213010000",13.3,NA,2.8,NA,NA,NA,0,0,0,0
"1704","8000078",1980-11-05,1980,11,"130S","200080000",14,14,0,0,NA,NA,0,4,2,0
"1705","8001372",1980-06-06,1980,6,"126S","200090000",26,26,0.2,0.2,NA,NA,0,16,102,0
"1706","8001373",1980-06-02,1980,6,"127S","200070000",27,27,0.1,0.1,NA,NA,0,0,320,0
"1707","8001374",1980-06-02,1980,6,"39S","206000000",27.8,27.8,0.2,0.2,NA,NA,0,0,2,0
"1708","8001379",1980-06-06,1980,6,"47S","208000200",27,27,0.2,0.2,NA,NA,0,0,5,0
"1709","8001380",1980-06-05,1980,6,"48S","208000500",28.4,28.4,0.3,0.3,NA,NA,4,15,5880,0
"1710","8001385",1980-06-06,1980,6,"128S","209000000",26,26,0.2,0.2,NA,NA,1,16,493,1
"1711","8001387",1980-06-06,1980,6,"46S","200020000",25,25,0.2,0.2,NA,NA,1,182,1165,5
"1712","8001393",1980-07-09,1980,7,"46S","200020000",32,32,0.3,0.3,NA,NA,6,12,0,0
"1713","8001394",1980-07-09,1980,7,"48S","208000500",35.8,35.8,0.1,0.1,NA,NA,12,0,248,0
"1714","8001401",1980-07-07,1980,7,"127S","200070000",28.8,28.8,0.3,0.3,NA,NA,0,261,99,1
"1715","8001402",1980-07-14,1980,7,"126S","200090000",NA,NA,NA,NA,NA,NA,0,0,128,0
"1716","8001406",1980-07-09,1980,7,"47S","208000200",32,32,0.3,0.3,NA,NA,0,2,216,0
"1717","8001410",1980-07-07,1980,7,"39S","206000000",31.9,31.6,0.2,0.2,NA,NA,0,0,0,0
"1718","8001415",1980-07-11,1980,7,"128S","209000000",32.5,32.5,0.3,0.3,NA,NA,0,0,16,0
"1719","8001416",1980-08-04,1980,8,"126S","200090000",28.5,28.5,0.9,0.9,NA,NA,0,12,76,0
"1720","8001423",1980-08-04,1980,8,"47S","208000200",30.5,30.5,0.9,0.9,NA,NA,0,0,14,0
"1721","8001428",1980-08-04,1980,8,"48S","208000500",31.5,31.5,0.9,0.9,NA,NA,7,0,19,0
"1722","8001433",1980-08-04,1980,8,"46S","200020000",28.5,28.5,0.9,0.9,NA,NA,0,1,0,0
"1723","8001436",1980-08-06,1980,8,"39S","206000000",29.8,29.8,0.2,0.2,NA,NA,0,0,0,0
"1724","8001437",1980-08-04,1980,8,"127S","200070000",31.8,31.8,0.2,0.2,NA,NA,0,0,107,0
"1725","8001439",1980-08-04,1980,8,"128S","209000000",30,30,0.9,0.9,NA,NA,0,1,0,0
"1726","8001443",1980-09-16,1980,9,"46S","200020000",27,27,0,0,NA,NA,0,2,165,0
"1727","8001456",1980-08-27,1980,8,"126S","200090000",30,30,0.9,0.9,NA,NA,0,0,0,0
"1728","8001457",1980-08-27,1980,8,"127S","200070000",29,29,0.9,0.9,NA,NA,0,17,935,0
"1729","8001475",1980-08-27,1980,8,"39S","206000000",26.5,26.5,0.2,0.2,NA,NA,0,1,0,0
"1730","8001477",1980-09-16,1980,9,"47S","208000200",26,26,0.9,0.9,NA,NA,0,5,519,0
"1731","8001478",1980-09-16,1980,9,"48S","208000500",28,28,0.9,0.9,NA,NA,0,0,8,0
"1732","8001481",1980-09-16,1980,9,"128S","209000000",27,27,1,1,NA,NA,0,0,30,0
"1733","8001488",1980-10-07,1980,10,"39S","206000000",21.5,21.5,1.9,1.9,NA,NA,0,1,30,0
"1734","8001493",1980-10-26,1980,10,"46S","200020000",18,18,1,1,NA,NA,0,1,639,0
"1735","8001494",1980-10-20,1980,10,"47S","208000200",19,19,0,0,NA,NA,0,11,63,0
"1736","8001500",1980-10-20,1980,10,"126S","200090000",22,22,1,1,NA,NA,0,0,0,0
"1737","8001501",1980-10-20,1980,10,"127S","200070000",20,20,1,1,NA,NA,0,0,189,0
"1738","8001508",1980-10-20,1980,10,"48S","208000500",19,19,0,0,NA,NA,0,0,1,0
"1739","8001509",1980-10-25,1980,10,"128S","209000000",20,20,0,0,NA,NA,0,0,0,0
"1740","8001511",1980-11-05,1980,11,"46S","200020000",14,14,0.1,0.1,NA,NA,0,2,50,0
"1741","8001516",1980-11-14,1980,11,"39S","206000000",15.3,13.3,2.7,2.7,NA,NA,0,0,0,0
"1742","8001519",1980-11-05,1980,11,"47S","208000200",15,15,0.1,0.1,NA,NA,0,3,5,0
"1743","8001528",1980-11-05,1980,11,"128S","209000000",16,16,0,0,NA,NA,0,0,0,0
"1744","8001529",1980-11-05,1980,11,"126S","200090000",13,13,0.9,0.9,NA,NA,0,0,0,0
"1745","8001531",1980-11-05,1980,11,"48S","208000500",15,15,0,0,NA,NA,0,0,0,0
"1746","8001533",1980-11-05,1980,11,"127S","200070000",14,14,20,20,NA,NA,0,0,0,0
"1747","8100575",1981-06-11,1981,6,"84S","213010000",28.6,28.6,5.2,5.2,NA,NA,0,1,0,0
"1748","8100579",1981-06-12,1981,6,"130S","200080000",27,27,5,5,NA,NA,0,0,0,0
"1749","8100586",1981-07-07,1981,7,"84S","213010000",28.2,28.2,5.4,5.4,NA,NA,0,0,0,0
"1750","8100590",1981-07-09,1981,7,"130S","200080000",30.5,30.5,3.2,3.2,NA,NA,0,0,0,0
"1751","8100597",1981-08-11,1981,8,"84S","213010000",28.6,28.6,6.4,6.4,NA,NA,0,0,0,0
"1752","8100601",1981-08-10,1981,8,"130S","200080000",28,28,5,5,NA,NA,0,0,0,0
"1753","8100608",1981-09-23,1981,9,"84S","213010000",23.5,23.5,5,5,NA,NA,0,0,0,0
"1754","8100625",1981-09-08,1981,9,"130S","200080000",25,25,4,4,NA,NA,0,0,0,0
"1755","8100637",1981-10-22,1981,10,"84S","213010000",20,20,4.8,4.8,NA,NA,0,0,0,0
"1756","8100641",1981-10-19,1981,10,"130S","200080000",15,15,5,5,NA,NA,0,0,0,0
"1757","8100650",1981-06-11,1981,6,"39S","206000000",30.3,30.3,5,5,NA,NA,0,0,0,0
"1758","8100653",1981-06-05,1981,6,"46S","200020000",29.5,29.5,0.4,0.4,8.6,8.6,0,0,0,0
"1759","8100654",1981-06-05,1981,6,"47S","208000200",28.2,28.2,0.1,0.1,8.9,8.9,0,0,0,0
"1760","8100655",1981-06-05,1981,6,"48S","208000500",31.4,31.4,0.1,0.1,NA,NA,0,238,0,0
"1761","8100663",1981-06-12,1981,6,"126S","200090000",25,25,5,5,NA,NA,0,2,5,0
"1762","8100664",1981-06-12,1981,6,"127S","200070000",27,27,4,4,NA,NA,0,1,14,0
"1763","8100665",1981-06-12,1981,6,"128S","209000000",28,28,2,2,NA,NA,0,0,0,0
"1764","8100672",1981-07-07,1981,7,"39S","206000000",29.6,29.6,5.2,5.2,NA,NA,0,4,0,0
"1765","8100675",1981-07-09,1981,7,"46S","200020000",31.3,31.3,1.6,1.6,NA,NA,0,0,0,0
"1766","8100676",1981-07-09,1981,7,"47S","208000200",34.8,34.8,1.1,1.1,NA,NA,0,0,0,0
"1767","8100677",1981-07-09,1981,7,"48S","208000500",33.2,33.2,0,0,NA,NA,0,0,0,0
"1768","8100685",1981-07-09,1981,7,"126S","200090000",27.1,27.1,5.9,5.9,NA,NA,0,0,0,0
"1769","8100686",1981-07-09,1981,7,"127S","200070000",27.5,27.5,4.5,4.5,NA,NA,0,0,0,0
"1770","8100687",1981-07-09,1981,7,"128S","209000000",32.5,32.5,2.3,2.3,NA,NA,0,0,0,0
"1771","8100695",1981-08-11,1981,8,"39S","206000000",30.9,30.9,5.6,5.6,NA,NA,0,0,0,0
"1772","8100698",1981-08-10,1981,8,"46S","200020000",29,29,2,2,NA,NA,0,0,0,0
"1773","8100699",1981-08-10,1981,8,"47S","208000200",30,30,1,1,NA,NA,0,0,0,0
"1774","8100700",1981-08-10,1981,8,"48S","208000500",31,31,0.1,0.1,NA,NA,0,0,9,0
"1775","8100708",1981-08-10,1981,8,"126S","200090000",27,27,5,5,NA,NA,0,0,0,0
"1776","8100709",1981-08-10,1981,8,"127S","200070000",28,28,5,5,NA,NA,0,0,0,0
"1777","8100710",1981-08-10,1981,8,"128S","209000000",30,30,2,2,NA,NA,0,0,0,0
"1778","8100720",1981-09-28,1981,9,"39S","206000000",23.8,23.8,5.2,5.2,NA,NA,0,0,0,0
"1779","8100739",1981-09-08,1981,9,"46S","200020000",26,26,1,1,NA,NA,0,0,0,0
"1780","8100740",1981-09-08,1981,9,"47S","208000200",26,26,0,0,NA,NA,3,0,0,0
"1781","8100741",1981-09-08,1981,9,"48S","208000500",26,26,0,0,NA,NA,0,0,0,0
"1782","8100756",1981-09-08,1981,9,"126S","200090000",25,25,4,4,NA,NA,0,0,0,0
"1783","8100757",1981-09-08,1981,9,"127S","200070000",25,25,4,4,NA,NA,0,0,0,0
"1784","8100758",1981-09-08,1981,9,"128S","209000000",27,27,0,0,NA,NA,0,0,0,0
"1785","8100767",1981-10-22,1981,10,"39S","206000000",20,20,5.9,5.9,NA,NA,0,0,0,0
"1786","8100770",1981-10-19,1981,10,"46S","200020000",16,16,1,1,NA,NA,0,1,0,0
"1787","8100771",1981-10-19,1981,10,"47S","208000200",17,17,1,1,NA,NA,0,1,2,0
"1788","8100772",1981-10-19,1981,10,"48S","208000500",17,17,0,0,NA,NA,0,0,0,0
"1789","8100780",1981-10-19,1981,10,"126S","200090000",1.6,16,5,5,NA,NA,0,0,0,0
"1790","8100781",1981-10-19,1981,10,"127S","200070000",17,17,4,4,NA,NA,0,0,25,0
"1791","8100782",1981-10-19,1981,10,"128S","209000000",17,17,1,1,NA,NA,0,1,0,0
"1792","8200911",1982-06-23,1982,6,"84S","213010000",26.2,26.2,0.7,0.7,NA,NA,0,2,0,0
"1793","8200914",1982-06-14,1982,6,"130S","200080000",24,NA,1,NA,NA,NA,0,0,2,0
"1794","8200921",1982-07-12,1982,7,"84S","213010000",28.8,NA,1,NA,NA,NA,0,2,0,0
"1795","8200925",1982-07-19,1982,7,"130S","200080000",30,NA,NA,NA,NA,NA,0,3,15,0
"1796","8200932",1982-08-13,1982,8,"84S","213010000",NA,27.6,NA,1.2,NA,NA,0,0,0,0
"1797","8200935",1982-08-12,1982,8,"130S","200080000",27,27,0,0,NA,NA,0,3,87,0
"1798","8200942",1982-09-16,1982,9,"84S","213010000",27.7,NA,1.7,NA,NA,NA,0,0,0,0
"1799","8200946",1982-09-03,1982,9,"130S","200080000",28.2,NA,NA,NA,NA,NA,0,0,0,0
"1800","8201272",1982-09-13,1982,9,"39S","206000000",26.8,NA,0.5,NA,NA,NA,0,0,11,0
"1801","8201275",1982-09-03,1982,9,"46S","200020000",27.5,NA,0,NA,NA,NA,1,0,0,0
"1802","8201276",1982-09-07,1982,9,"47S","208000200",26.9,NA,0,NA,8.8,NA,0,0,19,0
"1803","8201277",1982-09-07,1982,9,"48S","208000500",26.2,NA,0,NA,5.9,NA,2,0,0,0
"1804","8201291",1982-09-02,1982,9,"126S","200090000",27,NA,0,NA,NA,NA,0,0,1,0
"1805","8201292",1982-09-03,1982,9,"127S","200070000",27.5,NA,0,NA,NA,NA,0,0,271,0
"1806","8201293",1982-09-03,1982,9,"128S","209000000",27,NA,0,NA,NA,NA,0,2,38,0
"1807","8201303",1982-10-28,1982,10,"84S","213010000",15,NA,0,NA,NA,NA,0,0,0,0
"1808","8201305",1982-10-11,1982,10,"46S","200020000",23.5,23.5,0,0,NA,NA,0,0,29,0
"1809","8201306",1982-10-11,1982,10,"47S","208000200",24,24,0,0,NA,NA,0,0,158,0
"1810","8201307",1982-10-11,1982,10,"48S","208000500",24,24,0,0,NA,NA,0,0,320,0
"1811","8201308",1982-10-11,1982,10,"130S","200080000",22,22,0,NA,NA,NA,0,0,0,0
"1812","8201309",1982-10-11,1982,10,"127S","200070000",24,24,0,0,NA,NA,0,0,1,0
"1813","8201310",1982-10-11,1982,10,"126S","200090000",21.5,21.5,0,0,NA,NA,0,0,21,0
"1814","8201311",1982-10-11,1982,10,"128S","209000000",24,24,0,NA,NA,NA,0,0,4,0
"1815","8201325",1982-06-18,1982,6,"39S","206000000",25.3,25.3,0.9,0.9,NA,NA,0,4,17,0
"1816","8201328",1982-06-14,1982,6,"46S","200020000",24.5,24.5,1,1,NA,NA,0,0,0,0
"1817","8201329",1982-06-14,1982,6,"47S","208000200",27,27,0,0,NA,NA,0,2,46,0
"1818","8201330",1982-06-15,1982,6,"48S","208000500",29,25,0,0,NA,NA,0,0,66,0
"1819","8201338",1982-06-14,1982,6,"126S","200090000",23.5,23.5,4,4,NA,NA,0,1,77,0
"1820","8201339",1982-06-14,1982,6,"127S","200070000",25,25,1,1,NA,NA,0,0,0,0
"1821","8201340",1982-06-14,1982,6,"128S","209000000",25,25,0,0,NA,NA,0,0,24,0
"1822","8201348",1982-07-12,1982,7,"39S","206000000",NA,NA,NA,NA,NA,NA,0,0,0,0
"1823","8201351",1982-07-19,1982,7,"46S","200020000",30,NA,0,NA,NA,NA,0,0,950,0
"1824","8201352",1982-07-26,1982,7,"47S","208000200",28.3,28.3,NA,NA,NA,NA,0,0,3,0
"1825","8201353",1982-07-21,1982,7,"48S","208000500",29,NA,0,0,NA,NA,0,0,8,0
"1826","8201361",1982-07-19,1982,7,"126S","200090000",28,NA,0,0,NA,NA,0,4,2,0
"1827","8201362",1982-07-19,1982,7,"127S","200070000",31,NA,0,NA,NA,NA,0,0,69,0
"1828","8201363",1982-07-19,1982,7,"128S","209000000",31,NA,0,NA,NA,NA,0,0,0,0
"1829","8201371",1982-08-04,1982,8,"39S","206000000",33,33,0.5,0.5,NA,NA,0,0,10,0
"1830","8201374",1982-08-12,1982,8,"46S","200020000",26,26,0,0,NA,NA,20,3,950,0
"1831","8201375",1982-08-09,1982,8,"47S","208000200",28.6,28.6,NA,NA,5.9,NA,0,0,19,0
"1832","8201376",1982-08-11,1982,8,"48S","208000500",30,30,NA,NA,NA,NA,0,0,217,0
"1833","8201384",1982-08-12,1982,8,"126S","200090000",25,25,0,NA,NA,NA,0,0,0,0
"1834","8201385",1982-08-12,1982,8,"127S","200070000",27,27,0,NA,NA,NA,1,0,73,0
"1835","8201386",1982-08-12,1982,8,"128S","209000000",27,NA,0,0,NA,NA,0,0,0,0
"1836","8300564",1983-06-29,1983,6,"48S","208000500",27,27,0,0,NA,NA,0,2,23,0
"1837","8300567",1983-06-10,1983,6,"39S","206000000",22.8,22.8,0,0,NA,NA,0,0,0,0
"1838","8300568",1983-06-17,1983,6,"126S","200090000",27,27,0,0,NA,NA,0,0,0,0
"1839","8300569",1983-06-17,1983,6,"128S","209000000",30,30,0,0,NA,NA,0,0,0,0
"1840","8300570",1983-06-17,1983,6,"127S","200070000",29,29,0,0,NA,NA,0,0,0,0
"1841","8300571",1983-06-17,1983,6,"130S","200080000",27.5,27.5,0,0,NA,NA,0,0,0,0
"1842","8300572",1983-06-17,1983,6,"46S","200020000",30,30,0,0,NA,NA,0,0,0,0
"1843","8300575",1983-06-13,1983,6,"84S","213010000",26,26,0.1,0.1,NA,NA,0,0,0,0
"1844","8300584",1983-06-07,1983,6,"47S","208000200",24.2,23.5,NA,NA,NA,NA,0,6,48,0
"1845","8301221",1983-07-13,1983,7,"39S","206000000",30,NA,0.1,NA,NA,NA,0,0,0,0
"1846","8301224",1983-07-13,1983,7,"84S","213010000",28.5,28.5,0,0,NA,NA,0,0,0,0
"1847","8301240",1983-07-11,1983,7,"128S","209000000",30,30,NA,NA,NA,NA,0,0,0,0
"1848","8301241",1983-07-11,1983,7,"127S","200070000",28.1,28.1,NA,NA,NA,NA,0,0,0,0
"1849","8301242",1983-07-11,1983,7,"46S","200020000",30,30,NA,NA,NA,NA,0,4,60,0
"1850","8301243",1983-07-11,1983,7,"130S","200080000",27,27,NA,NA,NA,NA,0,0,0,0
"1851","8301244",1983-07-11,1983,7,"126S","200090000",25.1,25.1,NA,NA,NA,NA,0,0,14,0
"1852","8301248",1983-07-11,1983,7,"47S","208000200",29.3,29.3,0,0,9,9,0,0,6,0
"1853","8301249",1983-07-15,1983,7,"48S","208000500",32.5,32.5,NA,NA,8.4,8.4,0,70,0,0
"1854","8301713",1983-08-16,1983,8,"84S","213010000",24,24,0.6,0.6,NA,NA,0,0,0,0
"1855","8301719",1983-08-16,1983,8,"39S","206000000",28,NA,0.3,NA,NA,NA,0,0,0,0
"1856","8301722",1983-08-17,1983,8,"48S","208000500",31.5,31.5,0.2,0.2,NA,NA,0,9,5827,0
"1857","8301733",1983-08-10,1983,8,"46S","200020000",29,29,0,0,NA,NA,0,0,0,0
"1858","8301734",1983-08-10,1983,8,"128S","209000000",28,28,0,0,NA,NA,0,0,0,0
"1859","8301735",1983-08-10,1983,8,"130S","200080000",30,30,0,0,NA,NA,0,0,9,0
"1860","8301736",1983-08-10,1983,8,"127S","200070000",29,29,0,0,NA,NA,0,10,19,0
"1861","8301737",1983-08-10,1983,8,"126S","200090000",31.5,31.5,0,0,NA,NA,0,0,18,0
"1862","8301739",1983-08-09,1983,8,"47S","208000200",31.2,31.2,NA,NA,7.6,7.6,0,0,136,0
"1863","8302134",1983-09-01,1983,9,"39S","206000000",NA,NA,NA,NA,NA,NA,0,0,0,0
"1864","8302137",1983-09-01,1983,9,"84S","213010000",28.9,NA,1.1,NA,NA,NA,0,0,0,0
"1865","8302141",1983-09-01,1983,9,"126S","200090000",26.5,26.5,1,1,NA,NA,0,0,2,0
"1866","8302143",1983-09-01,1983,9,"46S","200020000",28,28,0,0,NA,NA,0,0,5000,0
"1867","8302145",1983-09-01,1983,9,"130S","200080000",26,26,0.5,0.5,NA,NA,0,0,0,0
"1868","8302148",1983-09-01,1983,9,"127S","200070000",27,27,0,0,NA,NA,0,0,0,0
"1869","8302149",1983-09-01,1983,9,"128S","209000000",29,29,0,0,NA,NA,0,0,0,0
"1870","8302151",1983-09-06,1983,9,"47S","208000200",28.6,28.6,NA,NA,7.7,7.7,0,0,390,0
"1871","8302184",1983-09-13,1983,9,"48S","208000500",30.8,NA,0,0,5.7,NA,1,0,0,0
"1872","8302707",1983-10-10,1983,10,"39S","206000000",21.5,NA,1.8,NA,NA,NA,0,0,8,0
"1873","8302709",1983-10-05,1983,10,"127S","200070000",22.5,22.5,1.5,1.5,NA,NA,0,0,62,0
"1874","8302710",1983-10-05,1983,10,"130S","200080000",22.5,22.5,1,1,NA,NA,0,0,0,0
"1875","8302711",1983-10-05,1983,10,"46S","200020000",22.5,22.5,0.5,0.5,NA,NA,0,0,19,0
"1876","8302714",1983-10-24,1983,10,"47S","208000200",19,NA,NA,NA,NA,NA,0,0,10,0
"1877","8302715",1983-10-05,1983,10,"126S","200090000",19.5,NA,NA,NA,NA,NA,0,0,0,0
"1878","8302716",1983-10-05,1983,10,"128S","209000000",22.5,22.5,0,0,NA,NA,0,0,17,0
"1879","8302726",1983-10-12,1983,10,"84S","213010000",20,NA,2.1,NA,NA,NA,0,0,0,0
"1880","8302738",1983-10-20,1983,10,"48S","208000500",18.5,NA,NA,NA,NA,NA,0,4,43,0
"1881","8401017",1984-06-26,1984,6,"46S","200020000",30,NA,NA,NA,7.9,NA,0,0,0,0
"1882","8401018",1984-06-26,1984,6,"47S","208000200",28,NA,NA,NA,7.2,NA,0,0,7,0
"1883","8401019",1984-06-26,1984,6,"128S","209000000",27.5,NA,NA,NA,7.2,NA,0,3,8,0
"1884","8401020",1984-06-26,1984,6,"126S","200090000",26,NA,NA,NA,7.9,NA,0,0,0,0
"1885","8401035",1984-06-19,1984,6,"56S","208000300",29,NA,NA,NA,7.9,NA,0,0,0,0
"1886","8401037",1984-06-19,1984,6,"39S","206000000",31,NA,NA,NA,8.9,NA,0,0,0,0
"1887","8401040",1984-06-18,1984,6,"127S","200070000",29,NA,NA,NA,7.7,NA,0,0,1,0
"1888","8401041",1984-06-18,1984,6,"130S","200080000",31,NA,NA,NA,9.8,NA,0,0,0,0
"1889","8401048",1984-06-13,1984,6,"48S","208000500",NA,NA,NA,NA,NA,NA,0,0,0,0
"1890","8401532",1984-07-31,1984,7,"39S","206000000",25,NA,NA,NA,6.8,NA,0,0,0,0
"1891","8401534",1984-07-27,1984,7,"127S","200070000",27.5,NA,NA,NA,7.7,NA,0,14,2,0
"1892","8401535",1984-07-27,1984,7,"56S","208000300",27,NA,NA,NA,5.9,NA,0,7,0,0
"1893","8401536",1984-07-27,1984,7,"130S","200080000",27,NA,NA,NA,6.1,NA,0,0,0,0
"1894","8401537",1984-06-27,1984,6,"126S","200090000",22,NA,NA,NA,4.8,NA,0,0,0,0
"1895","8401538",1984-07-26,1984,7,"46S","200020000",27.5,NA,NA,NA,8,NA,4,6,280,0
"1896","8401539",1984-07-26,1984,7,"128S","209000000",26.5,NA,NA,NA,5.8,NA,0,0,0,0
"1897","8401540",1984-07-26,1984,7,"47S","208000200",26.2,NA,NA,NA,5.1,NA,0,0,18,0
"1898","8401541",1984-07-26,1984,7,"48S","208000500",26,NA,NA,NA,3.8,NA,0,2,2,0
"1899","8401542",1984-07-31,1984,7,"84S","213010000",25.7,NA,NA,NA,7.7,NA,0,0,0,0
"1900","8401843",1984-08-31,1984,8,"39S","206000000",27.9,27.9,NA,NA,8.9,8.9,0,0,0,0
"1901","8401844",1984-08-31,1984,8,"84S","213010000",27,27,NA,NA,7.5,7.5,0,0,0,0
"1902","8401845",1984-08-20,1984,8,"47S","208000200",NA,NA,NA,NA,NA,NA,0,0,0,0
"1903","8401846",1984-08-14,1984,8,"126S","200090000",30,NA,NA,NA,NA,NA,0,0,0,0
"1904","8401847",1984-08-14,1984,8,"130S","200080000",31,NA,NA,NA,NA,NA,0,0,1,0
"1905","8401848",1984-08-14,1984,8,"127S","200070000",31,NA,NA,NA,NA,NA,0,0,0,0
"1906","8401849",1984-08-14,1984,8,"56S","208000300",1,NA,NA,NA,NA,NA,0,0,271,0
"1907","8401850",1984-08-20,1984,8,"46S","200020000",NA,NA,NA,NA,NA,NA,0,0,0,0
"1908","8401851",1984-08-20,1984,8,"48S","208000500",26.5,NA,NA,NA,NA,NA,0,0,0,0
"1909","8401852",1984-08-20,1984,8,"128S","209000000",28,NA,NA,NA,NA,NA,0,0,0,0
"1910","8402239",1984-09-06,1984,9,"84S","213010000",27,27,NA,NA,6.8,6.8,0,0,1,0
"1911","8402240",1984-09-06,1984,9,"39S","206000000",26,26,NA,NA,7,7,0,0,0,0
"1912","8402241",1984-09-17,1984,9,"56S","208000300",20,20,NA,NA,8.7,8.7,1,0,43,0
"1913","8402242",1984-09-17,1984,9,"126S","200090000",18.7,18.7,NA,NA,8.9,8.9,0,0,0,0
"1914","8402244",1984-09-17,1984,9,"48S","208000500",22.4,22.4,NA,NA,7.4,7.4,0,0,0,0
"1915","8402245",1984-09-17,1984,9,"128S","209000000",21.4,21.4,NA,NA,8.4,8.4,0,0,0,0
"1916","8402246",1984-09-17,1984,9,"46S","200020000",20.2,20.2,NA,NA,8.9,8.9,0,0,0,0
"1917","8402247",1984-09-17,1984,9,"127S","200070000",17.1,17.1,NA,NA,9.2,9.2,0,5,0,0
"1918","8402248",1984-09-17,1984,9,"130S","200080000",21.1,21.1,NA,NA,8.6,8.6,1,0,76,0
"1919","8402249",1984-09-17,1984,9,"47S","208000200",20.2,20.2,NA,NA,8.8,8.8,1,0,17,0
"1920","8402528",1984-11-01,1984,11,"39S","206000000",19,19,NA,NA,8.1,8.1,0,0,0,0
"1921","8402530",1984-10-31,1984,10,"84S","213010000",20,20,NA,NA,NA,NA,0,0,0,0
"1922","8402531",1984-10-30,1984,10,"56S","208000300",20,20,NA,NA,7.8,7.8,0,0,0,0
"1923","8402532",1984-10-30,1984,10,"127S","200070000",19.6,19.6,NA,NA,9,9,0,0,205,0
"1924","8402533",1984-10-30,1984,10,"130S","200080000",19.7,19.7,NA,NA,9.1,9.1,0,0,37,0
"1925","8402534",1984-10-30,1984,10,"46S","200020000",18.6,18.6,NA,NA,8.5,8.5,0,0,2,0
